GeneID	SystemCode	LogFold	rawp	adjp	Symbol	avg-AML	avg-cellHarmony-Reference
ENSMUSG00000028639	En	-1.01996494166	5.28711969316e-05	0.000869063514245	Ybx1	5.58274005539	6.60270499705
ENSMUSG00000031570	En	-1.452465496	5.30118593188e-05	0.000870481915584	Ppapdc1b	1.12406349379	2.5765289898
ENSMUSG00000042870	En	-1.44451986825	5.32467133132e-05	0.000873442500149	Tom1	1.02520975931	2.46972962756
ENSMUSG00000039041	En	-1.46722163572	5.35081084534e-05	0.000876831951217	Adrm1	2.7912716421	4.25849327783
ENSMUSG00000032727	En	-1.58098149344	5.35659421353e-05	0.000876882140682	Mier3	2.78016032947	4.36114182291
ENSMUSG00000052459	En	-1.46711831329	5.37025765396e-05	0.000878220889069	Atp6v1a	2.15082239037	3.61794070367
ENSMUSG00000032221	En	-1.34927444926	5.37839101472e-05	0.000878653470874	Mns1	0.970766647906	2.32004109717
ENSMUSG00000061458	En	-0.97453712713	5.41891448327e-05	0.000884371262764	Nol10	1.49503312323	2.46957025036
ENSMUSG00000026031	En	-0.775325919399	5.42689904987e-05	0.000884772441837	Cflar	4.0026828511	4.7780087705
ENSMUSG00000068039	En	-1.48591929886	5.4641295337e-05	0.000889936051216	Tcp1	5.56984891238	7.05576821123
ENSMUSG00000042133	En	-1.06357833112	5.47487928225e-05	0.000890780663707	Ppig	3.53352463515	4.59710296626
ENSMUSG00000070544	En	-0.977648362414	5.49935063758e-05	0.000893853844747	Top1	3.73761753702	4.71526589943
ENSMUSG00000027510	En	-1.35275377415	5.54707893781e-05	0.000900697097306	Rbm38	2.20159967595	3.5543534501
ENSMUSG00000032245	En	-1.40409039836	5.55285770755e-05	0.000900721903727	Cln6	1.30875169457	2.71284209293
ENSMUSG00000030678	En	-1.2692165237	5.57696170321e-05	0.000903716162635	Maz	2.04043830603	3.30965482973
ENSMUSG00000028798	En	-1.43330025584	5.61905630167e-05	0.00090961669757	Eif3i	6.54731520293	7.98061545877
ENSMUSG00000070576	En	-1.28805227531	5.67495031334e-05	0.000917736914309	Mn1	0.110311977708	1.39836425301
ENSMUSG00000002845	En	-1.27249168923	5.71953462591e-05	0.000923315225279	Tmem39a	1.01298754885	2.28547923808
ENSMUSG00000078348	En	-1.44101750228	5.72097878499e-05	0.000923315225279	Sf3b5	5.18649326786	6.62751077015
6430706D22Rik	Sy	-1.52362428609	5.76399043512e-05	0.000929320109428	6430706D22Rik	2.09818970454	3.62181399063
ENSMUSG00000066456	En	1.40323398328	5.77286434262e-05	0.000929814468062	Hmgn3	3.03243537333	1.62920139005
ENSMUSG00000031765	En	-1.89979535539	5.78608124293e-05	0.000931006640194	Mt1	2.34056424046	4.24035959585
ENSMUSG00000027714	En	-1.58235559514	5.88415805201e-05	0.000944888369235	Exosc9	1.68860270724	3.27095830237
ENSMUSG00000005566	En	-1.37662675774	5.93507331968e-05	0.000952109457396	Trim28	2.60248763846	3.9791143962
ENSMUSG00000004865	En	-1.45124058401	5.98038139628e-05	0.000958417479024	Srpk1	2.75969454397	4.21093512798
ENSMUSG00000023022	En	0.632118347496	6.01406167893e-05	0.000962204741215	Lima1	0.900795703594	0.268677356098
ENSMUSG00000073643	En	-1.40487818232	6.01603339136e-05	0.000962204741215	Wdfy1	1.92294823232	3.32782641464
ENSMUSG00000029705	En	-1.25138566427	6.09434948789e-05	0.000972334234089	Cux1	3.59860450589	4.84999017016
ENSMUSG00000038068	En	0.735075716044	6.09838909549e-05	0.000972334234089	Rnf144b	1.29280985055	0.557734134508
ENSMUSG00000031984	En	-1.30692644825	6.10365962061e-05	0.000972334234089	2810004N23Rik	2.40446105526	3.71138750351
ENSMUSG00000045752	En	-1.30914598477	6.18660767067e-05	0.000984568477211	Tssc4	0.939096082948	2.24824206772
ENSMUSG00000028964	En	-1.12186493742	6.21802074103e-05	0.000988585025461	Park7	7.7264128425	8.84827777992
ENSMUSG00000020869	En	-1.44690694855	6.25905850591e-05	0.000994122288488	Lrrc59	1.81955410511	3.26646105366
ENSMUSG00000030983	En	-1.64250340663	6.35849090215e-05	0.00100891416594	Bccip	3.89056214986	5.53306555649
ENSMUSG00000033386	En	-1.54719837535	6.46506648938e-05	0.00102480905441	Frrs1	2.32195382083	3.86915219619
ENSMUSG00000054065	En	0.705440197579	6.47550091735e-05	0.00102544777138	Pkp3	1.01441854481	0.308978347234
ENSMUSG00000073775	En	-1.10720035363	6.50376448611e-05	0.00102890582433	Kti12	0.54039019601	1.64759054964
ENSMUSG00000063785	En	-1.36830902493	6.51917351823e-05	0.00103032544943	Utp14a	1.62573009826	2.99403912319
ENSMUSG00000021711	En	-1.40023433346	6.53095008478e-05	0.00103116874613	Trappc13	2.53482151851	3.93505585197
ENSMUSG00000013707	En	1.53274986571	6.56029047011e-05	0.00103478079238	Tnfaip8l2	3.65958843701	2.1268385713
ENSMUSG00000044894	En	-1.40465423217	6.58824823116e-05	0.00103816785611	Uqcrq	6.1472210314	7.55187526357
ENSMUSG00000032673	En	-1.27077140017	6.59648144739e-05	0.00103844314624	Prorsd1	2.4830817528	3.75385315297
ENSMUSG00000029484	En	-1.87417096893	6.63131380366e-05	0.00104290111981	Anxa3	3.08191486806	4.95608583699
ENSMUSG00000028413	En	-1.01676200192	6.68097928961e-05	0.00104968084815	B4galt1	5.2465857334	6.26334773531
ENSMUSG00000027673	En	-1.45774176875	6.68867691694e-05	0.0010498599749	Ndufb5	5.2629981578	6.72073992655
ENSMUSG00000029446	En	-1.42429713779	6.77228337932e-05	0.00106194179141	Psph	1.34858223614	2.77287937393
ENSMUSG00000024544	En	0.732906860027	6.79602035495e-05	0.00106462119259	Ldlrad4	1.08310180651	0.350194946484
ENSMUSG00000032586	En	-1.05350900345	6.85736477199e-05	0.00107318093841	Traip	0.281475387021	1.33498439047
ENSMUSG00000024691	En	-1.50497479049	6.86496499393e-05	0.00107332118704	Fam111a	4.18157667457	5.68655146507
ENSMUSG00000006736	En	-1.64539592323	6.952479885e-05	0.00108488501909	Tspan31	3.66831257135	5.31370849459
ENSMUSG00000003660	En	-1.29763476214	7.00490553558e-05	0.00109119768818	Snrnp200	2.09974084466	3.3973756068
ENSMUSG00000052712	En	-1.35341130654	7.00656604281e-05	0.00109119768818	BC004004	2.14350094369	3.49691225023
ENSMUSG00000089255	En	0.698519807751	7.01659765117e-05	0.00109169804077	Snora78	0.972896931906	0.274377124155
ENSMUSG00000007415	En	-1.38341668231	7.12317192872e-05	0.00110720371436	Gatad1	4.73975690492	6.12317358723
ENSMUSG00000007812	En	-1.71761982048	7.13764298286e-05	0.00110837695592	Zfp655	2.47850331925	4.19612313973
ENSMUSG00000026087	En	-1.63356455973	7.16267235331e-05	0.00111118589512	Mrpl30	4.47439093833	6.10795549807
ENSMUSG00000025134	En	-0.865379002866	7.18943815474e-05	0.0011142585175	Alyref	3.39567387967	4.26105288253
ENSMUSG00000053916	En	-1.53074136215	7.21677657019e-05	0.00111741385773	Nanp	1.61672304021	3.14746440236
ENSMUSG00000060373	En	-0.914095274362	7.22521770458e-05	0.00111763995604	Hnrnpc	7.23390964845	8.14800492281
ENSMUSG00000037601	En	-1.49016387319	7.28511394919e-05	0.00112581731975	Nme1	5.9390890719	7.42925294508
ENSMUSG00000038312	En	-1.51410391339	7.30798937881e-05	0.0011282633554	Edem2	2.9148012205	4.42890513389
ENSMUSG00000074088	En	-1.53529797169	7.36018609925e-05	0.00113522716232	Snrnp40	2.26587973031	3.80117770201
ENSMUSG00000025931	En	0.637317140232	7.39360656597e-05	0.00113928432263	Paqr8	0.881629974594	0.244312834361
ENSMUSG00000002658	En	-1.46844815955	7.46648714744e-05	0.00114940826183	Gtf2f1	2.26537897748	3.73382713703
ENSMUSG00000070319	En	-1.52759098825	7.47667824053e-05	0.00114987145659	Eif3g	4.81217843823	6.33976942648
ENSMUSG00000029267	En	-1.33314049024	7.53677330856e-05	0.00115800135	Mtf2	2.91101998463	4.24416047487
ENSMUSG00000036678	En	-1.56980264463	7.59453485759e-05	0.00116575745992	Aaas	1.72661645242	3.29641909705
ENSMUSG00000024732	En	-1.16005377958	7.62967967146e-05	0.00117003037874	Ccdc86	0.932575783823	2.09262956341
ENSMUSG00000029629	En	-1.2936630837	7.68277962676e-05	0.00117704595047	Phf14	2.11714132433	3.41080440804
ENSMUSG00000022391	En	-1.34502335995	7.83995866567e-05	0.00119883226588	Rangap1	2.26567487843	3.61069823838
ENSMUSG00000091803	En	-1.0689984977	7.91063338765e-05	0.00120848511962	Cox16	1.66148198086	2.73048047857
ENSMUSG00000037321	En	1.39054070779	7.97836778198e-05	0.0012176708121	Tap1	3.94200265048	2.55146194269
ENSMUSG00000024870	En	-1.39549831015	8.00842879811e-05	0.00122109471484	Rab1b	2.49996883643	3.89546714657
ENSMUSG00000033392	En	0.851090356121	8.02971296888e-05	0.00122200640087	Clasp2	3.34137979752	2.4902894414
ENSMUSG00000023272	En	-1.55376403641	8.03549390647e-05	0.00122200640087	Creld2	1.94251454409	3.49627858051
ENSMUSG00000066150	En	-1.19067135912	8.03856636079e-05	0.00122200640087	Slc31a1	0.572015550198	1.76268690932
ENSMUSG00000059555	En	-0.750635961821	8.04493907881e-05	0.00122200640087	Tor4a	4.15378908619	4.90442504801
ENSMUSG00000007682	En	-0.850143523021	8.12032255663e-05	0.00123173550192	Dio2	0.195471196927	1.04561471995
ENSMUSG00000020402	En	-1.38666209116	8.12437657734e-05	0.00123173550192	Vdac1	4.63684240508	6.02350449624
ENSMUSG00000023505	En	-1.54931985823	8.1589054989e-05	0.00123580016119	Cdca3	1.93998219047	3.4893020487
ENSMUSG00000011960	En	-1.40595872711	8.18077471013e-05	0.00123794142825	Ccnt1	1.3186592305	2.72461795761
ENSMUSG00000036768	En	-1.22088952723	8.21476866584e-05	0.0012419116746	Kif15	1.5667984083	2.78768793553
ENSMUSG00000027342	En	-1.55937617608	8.22275507315e-05	0.00124194630869	Pcna	5.50704856431	7.06642474039
ENSMUSG00000028973	En	-1.28153641497	8.27875435273e-05	0.00124922579818	Abcb8	0.734777597906	2.01631401287
ENSMUSG00000026458	En	0.599062991869	8.32190605201e-05	0.00125367743966	Ppfia4	0.823751542771	0.224688550902
ENSMUSG00000057788	En	-1.37523589953	8.3239170416e-05	0.00125367743966	Ddx49	1.366553424	2.74178932353
ENSMUSG00000018401	En	0.932829061773	8.35619298185e-05	0.00125735572969	Mtmr4	1.96619923292	1.03337017114
ENSMUSG00000029521	En	-1.23099035137	8.42093199665e-05	0.00126590724194	Chek2	1.40934644324	2.64033679461
ENSMUSG00000057236	En	-1.19184330952	8.43338698734e-05	0.00126659029707	Rbbp4	4.64115623229	5.83299954181
ENSMUSG00000073705	En	-1.28698413328	8.46294845878e-05	0.0012698388456	Apitd1	1.29430170416	2.58128583744
ENSMUSG00000021068	En	-1.17970631107	8.49721186937e-05	0.00127378616132	Nin	1.68434821517	2.86405452623
ENSMUSG00000021643	En	-1.32768491651	8.52653188983e-05	0.00127633945112	Serf1	1.55099875586	2.87868367237
ENSMUSG00000037772	En	-1.49227554708	8.53018871143e-05	0.00127633945112	Mrpl23	4.90832757005	6.40060311713
ENSMUSG00000049103	En	1.48481108709	8.55054194378e-05	0.00127819025696	Ccr2	3.28214740482	1.79733631773
ENSMUSG00000021018	En	-1.64647611011	8.57386654822e-05	0.00128048137534	Polr2h	2.7010086046	4.34748471471
ENSMUSG00000041126	En	-1.17158409332	8.90575940562e-05	0.00132757176987	H2afv	4.38558953996	5.55717363328
ENSMUSG00000020708	En	-1.65957965821	8.91812036391e-05	0.0013278545789	Psmc5	3.74549029545	5.40506995365
ENSMUSG00000021910	En	-1.16707664801	8.92424439039e-05	0.0013278545789	Nisch	2.44622188998	3.61329853799
ENSMUSG00000005470	En	-1.68663316571	8.98762337664e-05	0.0013360431779	Asf1b	2.26943896355	3.95607212926
ENSMUSG00000074797	En	-1.50074733033	9.06829957767e-05	0.00134678549386	Itpa	1.9380747773	3.43882210764
ENSMUSG00000006273	En	-1.55580635603	9.12110308688e-05	0.00135241460542	Atp6v1b2	2.22403055717	3.7798369132
ENSMUSG00000022962	En	-1.47979310071	9.12309665115e-05	0.00135241460542	Gart	2.48998971092	3.96978281162
ENSMUSG00000064326	En	-1.64840049548	9.15530671459e-05	0.00135593395468	Siva1	4.38307029623	6.03147079171
ENSMUSG00000043284	En	-1.4854828769	9.20214894304e-05	0.00136161187226	Tmem11	1.66474901731	3.15023189422
ENSMUSG00000031862	En	-1.16996447184	9.24099868294e-05	0.00136575668851	Atp13a1	0.996425937729	2.16639040957
ENSMUSG00000014959	En	-1.50709583271	9.26154925414e-05	0.00136661201437	Gorasp2	2.94875496656	4.45585079928
ENSMUSG00000042709	En	-1.292096455	9.29289620294e-05	0.00136997484539	Atpaf2	1.3244848768	2.6165813318
ENSMUSG00000021039	En	-1.32157763008	9.31246054597e-05	0.00137159607489	Snw1	4.74393562896	6.06551325904
ENSMUSG00000026895	En	-1.4959692195	9.37458993165e-05	0.00137947780152	Ndufa8	4.74841743383	6.24438665333
ENSMUSG00000021020	En	-1.35721713474	9.39130886598e-05	0.00138066900775	Srp54c	1.6734253228	3.03064245754
ENSMUSG00000028218	En	-1.22011175116	9.48291778979e-05	0.00139158124486	Fam92a	0.627881421063	1.84799317222
ENSMUSG00000030521	En	-1.37639933783	9.53474706958e-05	0.001397905683	Mphosph10	2.43555457727	3.8119539151
ENSMUSG00000022453	En	1.62764191656	9.5611391451e-05	0.00140049256828	Naga	4.28611201985	2.65847010329
ENSMUSG00000026426	En	0.914589887721	9.58103210384e-05	0.00140212361958	Arl8a	2.08922308879	1.17463320107
ENSMUSG00000051615	En	0.759213643865	9.60297760586e-05	0.00140405179425	Rap2a	1.22920331692	0.469989673052
ENSMUSG00000032265	En	-1.28059090999	9.63743059218e-05	0.00140780350165	Fam46a	1.67471813102	2.95530904101
ENSMUSG00000024640	En	-1.62087019517	9.76027940054e-05	0.00142315185066	Psat1	2.36008619481	3.98095638998
ENSMUSG00000036381	En	1.31360702201	9.81888768943e-05	0.00142917301462	P2ry14	2.68246817657	1.36886115456
ENSMUSG00000029388	En	-1.51595010929	9.81942733341e-05	0.00142917301462	Eif2b1	1.93725126249	3.45320137178
ENSMUSG00000033020	En	-1.49972589149	9.92928166019e-05	0.00144384922234	Polr2f	3.81267299262	5.31239888411
ENSMUSG00000060376	En	-1.18758813604	9.96662794321e-05	0.00144796473113	Bckdha	0.592057668615	1.77964580466
ENSMUSG00000019814	En	-1.52972360366	9.97777595896e-05	0.00144827010973	Ltv1	1.82020863194	3.3499322356
ENSMUSG00000017390	En	0.671038955027	0.000100341454668	0.00145513287068	Aldoc	0.872470990687	0.20143203566
ENSMUSG00000027368	En	-1.3328765593	0.0001004554947	0.00145546829878	Dusp2	1.18695197803	2.51982853733
ENSMUSG00000020456	En	-0.751539265486	0.000100637722511	0.00145679017848	Ogdh	4.7813733006	5.53291256609
ENSMUSG00000041133	En	-1.20206234397	0.000101672292682	0.00147043668098	Smc1a	4.97794659247	6.18000893644
ENSMUSG00000020873	En	-1.62299779811	0.000102915884063	0.00148678790591	Slc35b1	2.34971334803	3.97271114614
ENSMUSG00000033430	En	-0.759979186994	0.00010321321658	0.00148741796981	Terf2ip	0.968215453604	1.7281946406
ENSMUSG00000026020	En	-1.32454427068	0.000103273200368	0.00148741796981	Nop58	4.91594876436	6.24049303504
ENSMUSG00000021134	En	-1.02199112214	0.000103310979539	0.00148741796981	Srsf5	6.42341663149	7.44540775362
ENSMUSG00000096255	En	1.33889481932	0.000105059248869	0.00151122962659	Dynlt1b	7.96694371308	6.62804889377
ENSMUSG00000024436	En	-1.6698121492	0.000105985642754	0.00152264419384	Mrps18b	3.07291427294	4.74272642214
ENSMUSG00000021831	En	-1.19335674306	0.000106042990389	0.00152264419384	Ero1l	1.33290906686	2.52626580992
ENSMUSG00000030603	En	-1.52311430336	0.000107011985913	0.00153380653041	Psmc4	4.69253667598	6.21565097934
ENSMUSG00000002728	En	-1.56860471499	0.000107408638485	0.00153811476042	Naa20	3.06701865019	4.63562336518
ENSMUSG00000021998	En	1.00690372008	0.000108584728496	0.00155356702701	Lcp1	9.34949022274	8.34258650266
ENSMUSG00000001774	En	-1.42609926244	0.000109566356899	0.00156621194103	Chordc1	2.78153143992	4.20763070236
ENSMUSG00000008859	En	0.678449063787	0.000110147369622	0.00157311274545	Rala	1.13353381077	0.455084746984
ENSMUSG00000004980	En	-0.714526793389	0.000110906093244	0.00158253703461	Hnrnpa2b1	8.03890505577	8.75343184916
ENSMUSG00000001285	En	-1.46129641275	0.000111117895047	0.00158414737284	Myg1	1.72757981811	3.18887623087
ENSMUSG00000027776	En	-1.54039528811	0.000111223867633	0.00158424743844	Il12a	1.56921450975	3.10960979786
ENSMUSG00000023832	En	-1.26729396781	0.000111614014398	0.00158839144046	Acat2	0.915864069344	2.18315803716
ENSMUSG00000032175	En	0.843280342364	0.000111980664967	0.00159219400189	Tyk2	1.63747848475	0.794198142386
ENSMUSG00000001986	En	-1.21582527072	0.000112673409654	0.00160062226136	Gria3	1.0522227997	2.26804807041
ENSMUSG00000020392	En	-1.46032152577	0.000113347473395	0.00160761706663	Cdkn2aipnl	2.83609918146	4.29642070723
ENSMUSG00000034248	En	-1.35642741206	0.000113366625123	0.00160761706663	Slc25a37	1.78658968471	3.14301709677
ENSMUSG00000020323	En	-1.63443592337	0.000113689805717	0.00161077326507	Prss57	2.18229818467	3.81673410804
ENSMUSG00000090262	En	-0.838366238597	0.000114603134672	0.00162214144408	Mpv17	4.82016706899	5.65853330759
ENSMUSG00000019370	En	-1.04238374642	0.000114694822904	0.00162214144408	Calm3	4.03859400426	5.08097775068
ENSMUSG00000028851	En	-1.38608727064	0.000115133564032	0.00162690940879	Nudc	3.83390693834	5.21999420898
ENSMUSG00000074698	En	-0.923009685226	0.00011561575158	0.00163109718742	Csnk2a1	2.9120891715	3.83509885673
ENSMUSG00000015143	En	1.06517745735	0.000115649196639	0.00163109718742	Actn1	2.85039071094	1.78521325359
ENSMUSG00000034544	En	-1.14909907682	0.000115735565579	0.00163109718742	Rsrc1	1.78390344169	2.93300251851
ENSMUSG00000021360	En	-1.4068654893	0.000116158342772	0.00163417844269	Gcnt2	1.1846274909	2.5914929802
ENSMUSG00000022313	En	-0.701352595537	0.000116326277998	0.00163510422366	Utp23	3.20305332604	3.90440592158
Lsm8	Sy	-1.51888348876	0.000116949334309	0.00164242003709	Lsm8	3.42699158037	4.94587506914
ENSMUSG00000007050	En	-1.33388585654	0.000118033700117	0.00165619591487	Lsm2	2.7071716891	4.04105754565
ENSMUSG00000018379	En	-1.22317487814	0.000118816809016	0.0016657242665	Srsf1	2.82268517974	4.04586005788
ENSMUSG00000060475	En	0.790763809128	0.000119653092313	0.00167553754937	Wtap	7.40948848824	6.61872467911
ENSMUSG00000021868	En	-1.29593589145	0.000120669860249	0.001687270273	Ppif	1.43844706509	2.73438295654
ENSMUSG00000096727	En	1.48432431633	0.000121026548023	0.00169078100685	Psmb9	7.23719455178	5.75287023545
ENSMUSG00000031730	En	-1.27218484991	0.000122564763589	0.00170983147221	Dhodh	0.916420353125	2.18860520304
ENSMUSG00000020962	En	-1.37894179767	0.000122603780768	0.00170983147221	Gtf2a1	3.93084334917	5.30978514683
ENSMUSG00000000326	En	-0.812976058504	0.000124039147464	0.00172684065295	Comt	5.01585942291	5.82883548141
ENSMUSG00000015120	En	-1.13057082905	0.000124534252471	0.00173222709128	Ube2i	5.24612241249	6.37669324154
ENSMUSG00000045725	En	0.696831981236	0.000124987339767	0.00173702023409	Prr15	1.29932991125	0.602497930014
ENSMUSG00000011884	En	1.56116088994	0.000125192115835	0.00173835713315	Gltp	5.47527488939	3.91411399944
Pxylp1	Sy	-1.43759945837	0.000125433202648	0.00174019547174	Pxylp1	1.54156043544	2.9791598938
ENSMUSG00000027323	En	-1.27132722019	0.000125973343022	0.00174485477475	Rad51	0.883795931542	2.15512315174
ENSMUSG00000061589	En	-0.928368068609	0.000125987015591	0.00174485477475	Dot1l	0.64850256476	1.57687063337
ENSMUSG00000026986	En	-1.07027339798	0.000126484699107	0.0017502333904	Hnmt	0.334683701875	1.40495709986
ENSMUSG00000027496	En	-1.40266257314	0.0001297269239	0.00179200004455	Aurka	1.04755885524	2.45022142838
ENSMUSG00000029591	En	-0.930997262163	0.000129904414283	0.00179290489024	Ung	0.336409351177	1.26740661334
ENSMUSG00000038893	En	-1.27487556016	0.000130818319401	0.00180396321586	Fam117a	1.73644567343	3.01132123358
ENSMUSG00000060032	En	-1.02163693019	0.000132346445255	0.00182189732462	H2afj	2.44101024142	3.46264717161
ENSMUSG00000003814	En	-1.3328925144	0.000132622174269	0.00182412457907	Calr	7.27335640527	8.60624891967
ENSMUSG00000032423	En	-1.24937322957	0.000132801394234	0.00182502173535	Syncrip	3.96820534626	5.21757857583
ENSMUSG00000019857	En	-0.999262087298	0.000133059314163	0.00182699795862	Asf1a	0.685459804542	1.68472189184
ENSMUSG00000025979	En	-1.11489057186	0.000133510355238	0.00183162021196	Mob4	2.57284714328	3.68773771514
ENSMUSG00000028333	En	-1.09187736249	0.000134237782931	0.00184002303487	Anp32b	5.7851969211	6.8770742836
ENSMUSG00000057541	En	-1.01092041529	0.00013629715051	0.00186505758946	Pus7	0.81922515625	1.83014557154
ENSMUSG00000036309	En	-0.931544481373	0.000137733699411	0.00188298728103	Skp1a	7.0482390309	7.97978351227
ENSMUSG00000004264	En	-1.42564451527	0.000137842666669	0.00188298728103	Phb2	2.5251273466	3.95077186188
ENSMUSG00000078517	En	-1.21940691481	0.000138263379873	0.00188712422146	Emc1	1.78505278598	3.00445970079
ENSMUSG00000025261	En	-0.991355497546	0.000138565330536	0.00188893863816	Huwe1	2.20174339506	3.19309889261
ENSMUSG00000025260	En	-1.50452014484	0.000138632286061	0.00188893863816	Hsd17b10	3.8461417009	5.35066184573
ENSMUSG00000021578	En	-1.14034629499	0.000138886801248	0.00189079735372	Ccdc127	1.34860887405	2.48895516904
ENSMUSG00000054280	En	-1.08907071499	0.000139220324976	0.001893727615	Prr14l	1.523531024	2.61260173899
ENSMUSG00000031917	En	-0.755612906711	0.000140328812073	0.00190718529821	Nip7	4.94676819216	5.70238109887
ENSMUSG00000008690	En	-1.41152178796	0.000141758454244	0.00192498121497	Ncaph2	2.49843254506	3.90995433303
