UID	Symbol	Pearson rho	Pearson p-value	Cell State
Vasp	Vasp	0.23942605558886568	2.7897732281936597e-31	2
Ada	Ada	0.23854769917649876	4.66493958214019e-31	2
Tal1	Tal1	0.23578408985189217	2.319739971615039e-30	2
Ralb	Ralb	0.23385265196255398	7.030137042217843e-30	2
Cdc42ep2	Cdc42ep2	0.2303938721398172	4.9933361128510817e-29	2
Mapk12	Mapk12	0.22852991455585064	1.4173017726034102e-28	2
C77370	C77370	0.22778438772280285	2.145604577501545e-28	2
Uqcrq	Uqcrq	0.2273174893452565	2.779743535914819e-28	2
Ncl	Ncl	0.2270524641680525	3.2190321821866944e-28	2
Mgat4b	Mgat4b	0.22410954738762998	1.6212398027962386e-27	2
Bok	Bok	0.22347218320137918	2.2940077694382013e-27	2
Apobec3	Apobec3	0.22254227239372235	3.799241088216969e-27	2
Itga6	Itga6	0.22103430917730568	8.568142007173508e-27	2
Pnp	Pnp	0.22023954954557595	1.312149554518235e-26	2
Mpp1	Mpp1	0.21959317093786762	1.8534862306653248e-26	2
Bace2	Bace2	0.21925347352994162	2.221425988794431e-26	2
Gmpr	Gmpr	0.21917634888849474	2.3145597716067578e-26	2
Ica1	Ica1	0.21912985029519882	2.3725687529178043e-26	2
Flrt3	Flrt3	0.21858493863078363	3.169694758715789e-26	2
Rps2	Rps2	0.2183829403259105	3.528293617682155e-26	2
Tpm3	Tpm3	0.21633590707856454	1.0390697663725326e-25	2
Rgs7bp	Rgs7bp	0.21378463967581468	3.9318212855419695e-25	2
Eif5a	Eif5a	0.21336379209863648	4.888998252716266e-25	2
Tfpi	Tfpi	0.21224233384664698	8.71757374364292e-25	2
Fam101b	Fam101b	0.2113201929407976	1.39914587693714e-24	2
Cmtm3	Cmtm3	0.21014609458138248	2.5472948180629678e-24	2
Slfn5	Slfn5	0.20889322609533384	4.8088051009106e-24	2
Dgkz	Dgkz	0.2086853255873704	5.341439764195815e-24	2
Myl6	Myl6	0.2078220633993011	8.252198810634558e-24	2
Smpdl3b	Smpdl3b	0.20745435173498664	9.926196470673029e-24	2
Snx3	Snx3	0.2068147007596814	1.3675871057697504e-23	2
Cycs	Cycs	0.20534830862349587	2.839689626876396e-23	2
Capns1	Capns1	0.20446562197206783	4.3965739658487655e-23	2
Nme1	Nme1	0.20267323567950601	1.0615165822443045e-22	2
Hmgn5	Hmgn5	0.20220859589995582	1.3322226549708395e-22	2
Mesdc1	Mesdc1	0.20219703290388624	1.339765338263546e-22	2
Rap1b	Rap1b	0.2011886395554891	2.1891906005999277e-22	2
Fam57a	Fam57a	0.19965293643404136	4.601246817649567e-22	2
Slc43a3	Slc43a3	0.1995199956234281	4.905437330681603e-22	2
Rhob	Rhob	0.19896743701327807	6.397713569237526e-22	2
Reep1	Reep1	0.19881543090684184	6.881714178766391e-22	2
Eif1	Eif1	0.1957799190506701	2.9160878886802357e-21	2
Crip1	Crip1	0.19499428455580203	4.221242393276738e-21	2
Map3k11	Map3k11	0.19400859134949283	6.6991622498231646e-21	2
Fgd5	Fgd5	0.1934924209530835	8.523705337799165e-21	2
Gem	Gem	0.19304124512563897	1.0515344102456549e-20	2
Fam212a	Fam212a	0.1925926017509073	1.2950421996659992e-20	2
Gars	Gars	0.19190078262720162	1.7837791289667036e-20	2
Arpc4	Arpc4	0.18987066828985025	4.532686140127939e-20	2
Ddx39	Ddx39	0.18959314816708742	5.1448134759584336e-20	2
Cox5a	Cox5a	0.18925903396778035	5.990874767913748e-20	2
Nsun2	Nsun2	0.1882335945290751	9.542398520905425e-20	2
Trp53	Trp53	0.1875616354246993	1.2927362909002877e-19	2
Skap2	Skap2	0.18629206315677388	2.2870527342742435e-19	2
Ier5	Ier5	0.18601407947621387	2.5899492908698593e-19	2
Utp11l	Utp11l	0.18493016509995228	4.198555612863493e-19	2
Plaur	Plaur	0.1848730552356623	4.306444124211524e-19	2
Mrpl17	Mrpl17	0.1848720280835979	4.3084094032682503e-19	2
Sacs	Sacs	0.184739826395713	4.568887268306884e-19	2
Tuba1b	Tuba1b	0.18471560244802945	4.618273674440871e-19	2
Ttc9	Ttc9	0.1841252186757434	5.999008082411393e-19	2
Inpp5d	Inpp5d	0.18397265866577678	6.41760097256475e-19	2
F8	F8	0.18381036566364123	6.894566188188343e-19	2
Ces2e	Ces2e	0.18222623831547893	1.3832396424887164e-18	2
C1qbp	C1qbp	0.18192249389070023	1.5796694329731068e-18	2
Srm	Srm	0.1817763034050438	1.6837828643505424e-18	2
Cdk1	Cdk1	0.18132946547498485	2.0458274497695103e-18	2
Crnde	Crnde	0.18063904523864802	2.761425014690434e-18	2
Birc5	Birc5	0.18062092814768774	2.783200543644253e-18	2
Ptpru	Ptpru	0.17962498929993875	4.280753618028485e-18	2
Cfl1	Cfl1	0.17770431891436564	9.751355665117041e-18	2
Uchl5	Uchl5	0.17748037575522194	1.0727369769614705e-17	2
Rap1a	Rap1a	0.17728591812158273	1.1652599322312154e-17	2
Cdc42ep1	Cdc42ep1	0.17684101386988058	1.4075798038054673e-17	2
Dkc1	Dkc1	0.17651212688309809	1.6180407663917897e-17	2
Chn2	Chn2	0.17502122496583222	3.0328791189569236e-17	2
Rpl36al	Rpl36al	0.17500673415236923	3.0513739891656574e-17	2
Txn1	Txn1	0.17454145631165857	3.708106983652416e-17	2
Pa2g4	Pa2g4	0.17417128358439296	4.328505933527409e-17	2
Sema5b	Sema5b	0.17346006999526065	5.821134726522367e-17	2
Tspan6	Tspan6	0.173167771725102	6.572505652087317e-17	2
Cyb5b	Cyb5b	0.17304708460915433	6.909920938962298e-17	2
Prelid1	Prelid1	0.17254141580087926	8.519227449660225e-17	2
Ccr10	Ccr10	0.17248267048557323	8.728622200483392e-17	2
Cav2	Cav2	0.17212730177788116	1.010786546941626e-16	2
Hprt	Hprt	0.17208511374999527	1.0285236668900653e-16	2
Sod1	Sod1	0.17173169735374874	1.1896721480639556e-16	2
Impdh1	Impdh1	0.17164240220887544	1.2341774716775104e-16	2
Prdx1	Prdx1	0.17160622269501974	1.252673040006799e-16	2
Cnrip1	Cnrip1	0.17081110898977336	1.735625408025891e-16	2
Babam1	Babam1	0.17023245296746237	2.1983357596648074e-16	2
Nlrc3	Nlrc3	0.17006710470471473	2.351561556755829e-16	2
Fam171a2	Fam171a2	0.1700349359330533	2.382571686203469e-16	2
Vamp8	Vamp8	0.16955204200442237	2.8994862472573053e-16	2
Jup	Jup	0.16905335376370506	3.549137878718496e-16	2
Eif4ebp1	Eif4ebp1	0.16869080955189877	4.109482433667638e-16	2
Bola2	Bola2	0.16860615531110384	4.252384106244317e-16	2
Psma6	Psma6	0.16842912606263852	4.567224360602538e-16	2
Fmnl3	Fmnl3	0.16800653538452126	5.41458207426206e-16	2
Rps6kl1	Rps6kl1	0.16788389925293098	5.688249652178184e-16	2
Tk1	Tk1	0.1678283953400645	5.8165436750926655e-16	2
Samm50	Samm50	0.16764617159193768	6.258105164515053e-16	2
Myo1c	Myo1c	0.16750513832020114	6.622365695030738e-16	2
Minos1	Minos1	0.16703394219688125	7.997402949506301e-16	2
Tomm5	Tomm5	0.16625981334635925	1.0890461075876864e-15	2
Lsm2	Lsm2	0.16567388810474643	1.3744112717183043e-15	2
Zc3hav1	Zc3hav1	0.16556557461962654	1.4346975054489868e-15	2
Enpp3	Enpp3	0.164460294496737	2.2196937826507135e-15	2
Ranbp1	Ranbp1	0.16419514064654667	2.4635863016001185e-15	2
Ndufa4	Ndufa4	0.16356094073401822	3.159023735596798e-15	2
Ppp1r11	Ppp1r11	0.16289239929816082	4.101301675553283e-15	2
Eif4a1	Eif4a1	0.1626913619135801	4.435268349592291e-15	2
Ldha	Ldha	0.16258640828406046	4.620105837253397e-15	2
Prex1	Prex1	0.16228306902536296	5.1979913712824966e-15	2
Piezo1	Piezo1	0.16209103835829394	5.599987811801989e-15	2
Cpne8	Cpne8	0.16146338958046808	7.139275112475917e-15	2
Lrp11	Lrp11	0.16145663994424989	7.157906471388584e-15	2
Nts	Nts	0.16113728353857135	8.096292754479779e-15	2
Zyx	Zyx	0.16101666366039377	8.481347866907163e-15	2
Uqcrc1	Uqcrc1	0.160227415190029	1.1484665398692324e-14	2
Lck	Lck	0.15930490798036448	1.6336657980691252e-14	2
Rps27l	Rps27l	0.15904052964238927	1.806581633133971e-14	2
Atg9b	Atg9b	0.15888303713657473	1.9180129217200552e-14	2
Dpagt1	Dpagt1	0.15849945516479158	2.2184588100803238e-14	2
Ywhab	Ywhab	0.15806106760915128	2.618728096801005e-14	2
Pxn	Pxn	0.15788187357471342	2.8020658296291563e-14	2
Ubash3b	Ubash3b	0.15728087028338003	3.513947654237331e-14	2
Mrpl12	Mrpl12	0.15651988309267773	4.6745087543731584e-14	2
Ebna1bp2	Ebna1bp2	0.15644573356027416	4.8059569830836624e-14	2
Acsl5	Acsl5	0.15643366720838975	4.8276884306577194e-14	2
Card10	Card10	0.15640073953365305	4.887483487030153e-14	2
Bak1	Bak1	0.15606456626855705	5.541153716896955e-14	2
Ifrd2	Ifrd2	0.15599285703871488	5.691324529186238e-14	2
Phb2	Phb2	0.15591285051745876	5.863593108053642e-14	2
Ppp1r13b	Ppp1r13b	0.1558560530349579	5.988987492416132e-14	2
BC049762	BC049762	0.15542492934947102	7.03066379544154e-14	2
Hint1	Hint1	0.1549506067492695	8.382837373393682e-14	2
Sh2b3	Sh2b3	0.15479595310618804	8.8766353804413e-14	2
Sptssa	Sptssa	0.15437497483712762	1.0370128664975557e-13	2
Coro1c	Coro1c	0.15372229403327134	1.3186267504650077e-13	2
Mtch2	Mtch2	0.1522695165146499	2.2426102599364438e-13	2
Cdc42	Cdc42	0.15213469635687588	2.3552895069475044e-13	2
Llph	Llph	0.1521337609061313	2.356090427440402e-13	2
Car9	Car9	0.15162381765643876	2.834965674492551e-13	2
Psma7	Psma7	0.1513678648637808	3.1101217622466533e-13	2
Mknk2	Mknk2	0.15074661299959655	3.8916799155220807e-13	2
Mapk11	Mapk11	0.15069556049086663	3.963873780386588e-13	2
Rps6ka1	Rps6ka1	0.15051106679461518	4.235892599085571e-13	2
Imp4	Imp4	0.15010805958125809	4.895378190529885e-13	2
Vps29	Vps29	0.14945283772393406	6.188596836788046e-13	2
Rps6	Rps6	0.14902980240204738	7.195863062376958e-13	2
Serbp1	Serbp1	0.1488958303410947	7.547171511795574e-13	2
Nhp2l1	Nhp2l1	0.14836102614806898	9.125040909591875e-13	2
St6galnac4	St6galnac4	0.1483444309705702	9.178854914979388e-13	2
Bcl11a	Bcl11a	0.14812350847335473	9.92560215979714e-13	2
Acer2	Acer2	0.14674319465474175	1.6137419434615762e-12	2
Cdca8	Cdca8	0.14657250919483472	1.7131561302603139e-12	2
Lrrc59	Lrrc59	0.14627068440849833	1.903850577275832e-12	2
Cdc37	Cdc37	0.14626266272228167	1.9091926648617297e-12	2
Slc1a5	Slc1a5	0.14623253438652223	1.929388356191809e-12	2
Marcksl1	Marcksl1	0.14574840755611906	2.28413921693282e-12	2
Hyal2	Hyal2	0.1456975157813545	2.3249521636779926e-12	2
Grpel1	Grpel1	0.14569423940947865	2.3276040197661474e-12	2
Rpl5	Rpl5	0.1455210975846122	2.4720417482212226e-12	2
Emg1	Emg1	0.1446646243524947	3.326095985203393e-12	2
Spr	Spr	0.1443708643266609	3.680972953757369e-12	2
Eif3c	Eif3c	0.14402068555680322	4.15268407369215e-12	2
Baz1a	Baz1a	0.1436354659848999	4.740102306392749e-12	2
Lta4h	Lta4h	0.14329820597839493	5.3206677431672685e-12	2
Spc24	Spc24	0.143119125193215	5.656686858347216e-12	2
Psmb2	Psmb2	0.14296830423910883	5.9557337657546175e-12	2
2700094K13Rik	2700094K13Rik	0.14289576377889524	6.105028177572418e-12	2
Rwdd1	Rwdd1	0.1426681091406996	6.597760089273505e-12	2
Commd7	Commd7	0.14236378115044193	7.317693779681976e-12	2
Tmem14c	Tmem14c	0.14210848174667606	7.980527190589212e-12	2
Map4k2	Map4k2	0.141859140131561	8.684498921573077e-12	2
Caskin2	Caskin2	0.14165089171257791	9.318754469078098e-12	2
Ndufa5	Ndufa5	0.14157505658648722	9.560809343889126e-12	2
Bud31	Bud31	0.14114469878244057	1.1055588650988327e-11	2
Rps24	Rps24	0.14096981243770743	1.1726379648618996e-11	2
Npepl1	Npepl1	0.14070771851394437	1.2806875224579576e-11	2
Eif3b	Eif3b	0.14051568283741242	1.365982222919021e-11	2
Banf1	Banf1	0.14044064275420579	1.400801813295524e-11	2
Dnajc15	Dnajc15	0.1403333289259663	1.4521107861638788e-11	2
Gpatch4	Gpatch4	0.14028564695959828	1.4754945064400627e-11	2
Tnfrsf1a	Tnfrsf1a	0.13969768377831415	1.795948841150301e-11	2
Fam111a	Fam111a	0.13968764669876166	1.801971687740312e-11	2
Yif1b	Yif1b	0.1396296864498765	1.837139853620266e-11	2
Naa20	Naa20	0.1395199204488678	1.9055916798655542e-11	2
Eif6	Eif6	0.1393820327230557	1.995125178609789e-11	2
Ankrd2	Ankrd2	0.1393210903455125	2.0359959407320407e-11	2
Dynll1	Dynll1	0.13930024586656314	2.05016234177834e-11	2
Fbl	Fbl	0.1389830310819881	2.2780321833862396e-11	2
Sema4c	Sema4c	0.13893941734151566	2.3112388374927713e-11	2
Ralgps2	Ralgps2	0.1384567300918274	2.711884017563192e-11	2
Atp5g2	Atp5g2	0.1384066642045775	2.757137507677863e-11	2
Smyd2	Smyd2	0.13826656952192623	2.887727651464009e-11	2
Slc43a1	Slc43a1	0.138237444895974	2.915626328887302e-11	2
Fam64a	Fam64a	0.13807418367381685	3.076965084498258e-11	2
Tpm3-rs7	Tpm3-rs7	0.1380667248705668	3.0845409803023366e-11	2
Ccna2	Ccna2	0.1378429812017533	3.320474541089231e-11	2
Foxo1	Foxo1	0.1375629733698091	3.640710834247772e-11	2
Ppp1ca	Ppp1ca	0.13739273134388896	3.8499729198120324e-11	2
Ndufa12	Ndufa12	0.13695044677514667	4.4501473295733204e-11	2
Cdc34	Cdc34	0.1365303194774763	5.1044853389674895e-11	2
Shmt2	Shmt2	0.13630138907519435	5.499706032866517e-11	2
Exosc8	Exosc8	0.1361413900758284	5.7935254628763445e-11	2
Mrrf	Mrrf	0.13578204242467792	6.510472451459948e-11	2
Lbr	Lbr	0.13558370063746977	6.942605490743981e-11	2
Sap18	Sap18	0.13558293094168397	6.944335863222996e-11	2
Chst2	Chst2	0.13521756543117575	7.815147576383025e-11	2
Nqo2	Nqo2	0.1350361538085464	8.286302188074779e-11	2
Eif5	Eif5	0.1349876098056912	8.417015332251958e-11	2
Tomm7	Tomm7	0.13496298454781736	8.484091222742943e-11	2
Arpc5l	Arpc5l	0.1349148172318233	8.616805911804233e-11	2
Aars	Aars	0.13434257749756948	1.0357331711371781e-10	2
Cox17	Cox17	0.13431485630584014	1.0449848967249836e-10	2
Nop10	Nop10	0.13380967746220113	1.2284375693335404e-10	2
4930555A03Rik	4930555A03Rik	0.13367589695464957	1.282066977918257e-10	2
1110008F13Rik	1110008F13Rik	0.13363321126008362	1.2996549524750798e-10	2
Eef1d	Eef1d	0.1336301297849297	1.3009337071049092e-10	2
Gpr12	Gpr12	0.133485995752016	1.3621395081576622e-10	2
Rbms1	Rbms1	0.13345747759295962	1.3745786184029043e-10	2
Pgp	Pgp	0.133161289603319	1.5105104790898402e-10	2
Adarb1	Adarb1	0.1331218926832007	1.5295524878594732e-10	2
Tstd3	Tstd3	0.1330350769252596	1.572345001692508e-10	2
Stom	Stom	0.1330324045969642	1.5736806020471848e-10	2
Ocel1	Ocel1	0.13257863886411614	1.817288718251835e-10	2
Rgs19	Rgs19	0.13247759020151229	1.8763541081337077e-10	2
Acadl	Acadl	0.13190274814064076	2.249764189463048e-10	2
Pop5	Pop5	0.13185647062697683	2.2827996122962204e-10	2
Rab27a	Rab27a	0.13182110544871814	2.3083639513784065e-10	2
Gm43568	Gm43568	0.1318036839651034	2.3210599045068534e-10	2
Fam102a	Fam102a	0.13151232313840783	2.5437729467568156e-10	2
Mid2	Mid2	0.13146377158948622	2.582858976756686e-10	2
Arpp19	Arpp19	0.1313650214824061	2.6641739331780536e-10	2
Anp32b	Anp32b	0.1313396855669526	2.685436086704225e-10	2
Psmb3	Psmb3	0.13121195701731042	2.795174618542313e-10	2
Klf10	Klf10	0.13114850655632423	2.8513033534768714e-10	2
Polr2e	Polr2e	0.13049248571447916	3.5000477738408296e-10	2
Rassf9	Rassf9	0.13048962576123094	3.5031693964878563e-10	2
Klhdc4	Klhdc4	0.1304549800596047	3.5412014284983596e-10	2
Ndufab1	Ndufab1	0.13010626826306818	3.947136899361549e-10	2
Mrpl34	Mrpl34	0.1298251610356984	4.307106341760671e-10	2
Nop16	Nop16	0.1294527201207068	4.833695777407527e-10	2
Git1	Git1	0.1292287397295392	5.1800800886489e-10	2
Actr2	Actr2	0.12921857308106283	5.196364095658245e-10	2
Park7	Park7	0.1290630883536513	5.451714200586176e-10	2
Rps17	Rps17	0.12903694865189985	5.495827914060971e-10	2
Impa2	Impa2	0.12878885347122732	5.932225485683347e-10	2
Ddx41	Ddx41	0.1286769329056721	6.139983496202391e-10	2
Tead4	Tead4	0.12804800991813658	7.446218495596243e-10	2
Eif2s2	Eif2s2	0.12785453390911675	7.899946374792942e-10	2
Idh3g	Idh3g	0.12770987704972928	8.256683412066173e-10	2
Atp5k	Atp5k	0.12769310093790037	8.299057217864953e-10	2
Pcbp1	Pcbp1	0.12759323863902935	8.555714646023422e-10	2
Naa38	Naa38	0.12729539813053506	9.36800257097586e-10	2
Ndufa9	Ndufa9	0.12707514431636072	1.0016550813877306e-09	2
Tomm40	Tomm40	0.12690578440658615	1.054479669788851e-09	2
Eif1ad	Eif1ad	0.12681295310153398	1.0845761506940281e-09	2
Adss	Adss	0.12642257161615988	1.2205622175311977e-09	2
Ccdc124	Ccdc124	0.1261274306722483	1.3342614705825308e-09	2
Nipsnap3b	Nipsnap3b	0.12598797961330682	1.3915101832145257e-09	2
Snrpd1	Snrpd1	0.12593134677318762	1.4154366154735156e-09	2
Cnbp	Cnbp	0.1256479402505636	1.5413210460418861e-09	2
Nop58	Nop58	0.12562529158845778	1.5518390304885839e-09	2
Rhog	Rhog	0.12556595574923582	1.5797270132392771e-09	2
Fam184b	Fam184b	0.12506036208583482	1.8380128664062966e-09	2
Kat2a	Kat2a	0.12498023040279331	1.8825562510271005e-09	2
1700119H24Rik	1700119H24Rik	0.12497791141452619	1.8838608485845443e-09	2
Ptk2	Ptk2	0.12484584216851809	1.9596298304450815e-09	2
Ndufc1	Ndufc1	0.12477932634956096	1.998905736715616e-09	2
Prr7	Prr7	0.12471664094763896	2.0366207378111225e-09	2
Rassf1	Rassf1	0.1246897120111763	2.053034589815416e-09	2
Lsm6	Lsm6	0.12445997559962768	2.1984009633643143e-09	2
Ebp	Ebp	0.1242990377746741	2.3061530895526457e-09	2
Dnaja1	Dnaja1	0.12414313093957574	2.415430594317764e-09	2
Tspan14	Tspan14	0.12408198540450559	2.45965048348192e-09	2
Btf3	Btf3	0.12344601344299574	2.968896301503385e-09	2
Atic	Atic	0.12319087027320201	3.200846673370359e-09	2
Cenpa	Cenpa	0.12288253584990595	3.5047511347862695e-09	2
Oit3	Oit3	0.12246193946862806	3.964933916425281e-09	2
Traf3ip2	Traf3ip2	0.12229293948802389	4.165947455909189e-09	2
Haus4	Haus4	0.12209282417759858	4.416807285850355e-09	2
Ccdc3	Ccdc3	0.12206716580401006	4.450015845571117e-09	2
Anapc15	Anapc15	0.12180974902277214	4.796906047345191e-09	2
Chmp2b	Chmp2b	0.12164239296022285	5.036389606283779e-09	2
Kti12	Kti12	0.12151777132454719	5.2222325927158435e-09	2
Tbcb	Tbcb	0.12111667010462678	5.8667707731339945e-09	2
Gdi2	Gdi2	0.12102921230274419	6.0172494044633015e-09	2
Polr1d	Polr1d	0.12094605335759159	6.16380752250663e-09	2
Elovl1	Elovl1	0.12084106903114866	6.353792349289489e-09	2
Rad51d	Rad51d	0.12082710454403278	6.3794881761156095e-09	2
Rpl35	Rpl35	0.12048389476574171	7.043738827790147e-09	2
Mgat2	Mgat2	0.12046367846600264	7.084894664231249e-09	2
Ak2	Ak2	0.12005057391147955	7.978923995105948e-09	2
Cds2	Cds2	0.1200231497694702	8.042006445944585e-09	2
Pno1	Pno1	0.11986907467088845	8.405529507143148e-09	2
Vdac2	Vdac2	0.11986036618845267	8.426546065071175e-09	2
Anp32a	Anp32a	0.11967495868933459	8.886307091745708e-09	2
Raly	Raly	0.11942178650709095	9.553648236690615e-09	2
1110004E09Rik	1110004E09Rik	0.11938076986238683	9.666250318155884e-09	2
Dnajc2	Dnajc2	0.11908115054621708	1.0528803948467945e-08	2
Mpdu1	Mpdu1	0.11898215337344237	1.0829893646601323e-08	2
Chaf1b	Chaf1b	0.11887322653898318	1.1170846697546187e-08	2
Timm10	Timm10	0.11883734892661926	1.128541291230809e-08	2
Blvra	Blvra	0.11867119575417401	1.183103064561549e-08	2
Ccdc86	Ccdc86	0.11866868349631193	1.1839473912925491e-08	2
Mcm5	Mcm5	0.11865908629537487	1.187178236258935e-08	2
Eif1ax	Eif1ax	0.11859410903935755	1.2092787789312652e-08	2
Alad	Alad	0.11857569681308543	1.2156135840824177e-08	2
B230112J18Rik	B230112J18Rik	0.11849627922416195	1.243308755060052e-08	2
Zfp593	Zfp593	0.11835428336844005	1.2943613483586618e-08	2
Lap3	Lap3	0.11783099995336455	1.500665662318575e-08	2
Gmpr2	Gmpr2	0.11761629303778916	1.594252676090762e-08	2
Gnl3	Gnl3	0.11761477797787853	1.594932778088413e-08	2
Man1c1	Man1c1	0.11760976184100744	1.597186504319084e-08	2
Fam57b	Fam57b	0.11757262277959629	1.6139693404269045e-08	2
Gar1	Gar1	0.11750670687044745	1.6441786218398552e-08	2
Map7d1	Map7d1	0.11737759966995939	1.7049466723275924e-08	2
Prodh	Prodh	0.11720097527220995	1.791621826433366e-08	2
Micall1	Micall1	0.11719163096709508	1.79632454044644e-08	2
Ndufs7	Ndufs7	0.11717015626263606	1.8071775701005313e-08	2
Tmed5	Tmed5	0.11706200459478291	1.8628104139218e-08	2
Ppa1	Ppa1	0.11675957321428584	2.0273462973920154e-08	2
Stk32c	Stk32c	0.11670887374645907	2.0562750289261616e-08	2
Snrpb	Snrpb	0.11657553232181853	2.134283501324305e-08	2
Adrm1	Adrm1	0.11652990462998743	2.1616304742836044e-08	2
Fundc2	Fundc2	0.11620002268579599	2.3697105829090464e-08	2
Eif2s1	Eif2s1	0.11607670660429052	2.452379267073846e-08	2
Tipin	Tipin	0.11606987991654429	2.4570365424808366e-08	2
Cap1	Cap1	0.11598935111165046	2.512626140097044e-08	2
Sgf29	Sgf29	0.11555673805474725	2.8327812794617592e-08	2
Tmem160	Tmem160	0.11513233296873675	3.185124921270353e-08	2
Fkbp3	Fkbp3	0.11487811887183946	3.416143090199933e-08	2
Hspa14	Hspa14	0.11470941319564193	3.578334847916652e-08	2
Cdk18	Cdk18	0.11450700654454729	3.7827899407805406e-08	2
1700069L16Rik	1700069L16Rik	0.11444514193445547	3.8475084635157025e-08	2
Hnrnpf	Hnrnpf	0.11439798272954838	3.8975626754936455e-08	2
Ap2s1	Ap2s1	0.11430805424542526	3.994766458964176e-08	2
Tmem97	Tmem97	0.1142509588914247	4.0576957377899e-08	2
Cdr2l	Cdr2l	0.11423180851725342	4.0790172026573454e-08	2
Uck2	Uck2	0.11409051808267832	4.239715849993696e-08	2
Ndufs2	Ndufs2	0.11375177328820177	4.6503743710735246e-08	2
Sco2	Sco2	0.11375108516471193	4.6512465576985495e-08	2
Uxt	Uxt	0.11369853745931302	4.718320197594601e-08	2
Ssna1	Ssna1	0.11347452316365961	5.0149217519934745e-08	2
A930024N18Rik	A930024N18Rik	0.11343483486597103	5.069320396368617e-08	2
Slirp	Slirp	0.11316726483545406	5.451268042901462e-08	2
D5Ertd615e	D5Ertd615e	0.11312624394756715	5.512235029453096e-08	2
Gnb1	Gnb1	0.11311738768197191	5.525483995341755e-08	2
Hint3	Hint3	0.1128835581415502	5.88666358370737e-08	2
Nans	Nans	0.11277421258122543	6.063307970278762e-08	2
Yrdc	Yrdc	0.11272509210296235	6.144321225787365e-08	2
Snrpa1	Snrpa1	0.11271614426485381	6.159191105345994e-08	2
Xpnpep1	Xpnpep1	0.11260413689989139	6.34830305237965e-08	2
Ccnb2	Ccnb2	0.11218888804653868	7.099693286174113e-08	2
Naa10	Naa10	0.11211213151252504	7.247708412551915e-08	2
Rftn1	Rftn1	0.11200033784998387	7.468643618166626e-08	2
Ltv1	Ltv1	0.1117801625747396	7.92298853530429e-08	2
Grwd1	Grwd1	0.11171857705530723	8.054788587571585e-08	2
Psmb1	Psmb1	0.11148635991437424	8.571108442411548e-08	2
Snap23	Snap23	0.11141548755260071	8.734968188668157e-08	2
Cdt1	Cdt1	0.11139987566471947	8.771468762548459e-08	2
Capn2	Capn2	0.1111284337556103	9.430195644688932e-08	2
Psmb5	Psmb5	0.11084412909039443	1.0171382643873781e-07	2
Nudt14	Nudt14	0.11083334244448906	1.0200585277706371e-07	2
Txnl4a	Txnl4a	0.11009456744338374	1.2405770323144362e-07	2
